,title,seller_name,description,initial_price,final_price,reviews_count,root_bs_rank,rating,bought_past_month,root_bs_category,bs_rank,country_of_origin
333,"Aviditi Shipping Boxes Small 12""L x 12""W x 12""H, 25-Pack | Corrugated Cardboard Box for Packing, Moving and Storage",Ama¦¦¦.co¦¦¦,"Aviditi is your premier source for all of your corrugated needs! With over 1,600 corrugated box sizes available, our huge selection ensures you can choose the right size box for any application. Aviditi's corrugated box assortment has many styles to choose from including standard, flat, tall, heavy-duty, double wall, triple wall boxes and much more! Check out the Aviditi store for a full selection of corrugated boxes!Product Specifications: 12 x 12 x 12"" Corrugated Boxes. Inside dimensions measure 12-inches (length) x 12-inches (width) x 12-inches (height). Carton capacity is approximately 1 cubic feet. Use this popular size cube box to package cylindrical, round or odd shaped products. Cube boxes disburse product weight evenly for easier stacking. Aviditi corrugated boxes are great for packing, shipping, moving, storage, crafting and much more! These boxes are the industry standard and proudly made in the United States. Aviditi corrugated boxes are easy to assemble and fold together in seconds. Standard strength industrial corrugated boxes are manufactured from 200#/ECT-32 single wall, c-flute kraft corrugated. Estimated weight capacity is 65 lbs. (This is only a guide, weight must be distributed evenly). Package includes 25 boxes per bundle. Cartons are sold in bundle quantities and ship flat to save on storage, space and shipping. Corrugated boxes are reusable and recyclable.",36.0,36.0,2839,2847,4.7,1000.0,Office Products,18,USA
334,"Acrylic Wall Name Plate Holder, Office Name Plate with Adhesive Tapes, Door Name Plate Wall Nameplate Clear Sign Holder Frame, 2""x8"", 5 Pack",KOT¦¦¦N,"Product Details - KOTEMON 8''x2'' Acrylic Name Plates         8x2 inch Acrylic Wall Name Plate Holder Pre-cut Hole for Easy Taking out 3M Adhesive Tapes to Stick the Wall Name Plate on Door Used for Room Number, Wall Signs, Name Titles Multi-Purpose of Acrylic Wall Name Plates       Office Door Name Plate Holder Conference Room Door Name Plate Holder Classroom Door Name Plate Holder Office Door Name Plate, Wall Mount Acrylic Name Plate   Acrylic Wall Mounted Name Plate for Office Classroom Bedroom Door To display room number, name, job title, company name, room sign for easy identifying doors, reception, business office areas for doctor, teacher, secretary, etc. by attaching to wall or door without drilling. Pencil Holder, Pen Holder Full Size Computer Keyboard Stand mini Size Computer Keyboard Stand Brochure Holder, Flyer Holder Add to Cart Add to Cart Add to Cart Buying Options Customer Reviews 4.6 out of 5 stars 97 4.7 out of 5 stars 3,387 4.4 out of 5 stars 1,342 4.8 out of 5 stars 14 Price $11.99$11.99 $12.99$12.99 $7.99$7.99 — Material Acrylic Acrylic Acrylic Acrylic Available Color Clear, Green, Pink Clear, Black, White Clear, Black, White Clear Product Size 3.13""L x 3.13""W x 4.6""H 17""L x 5.5""W x 1.5""H 11.8""L x 5.1""W x 1.3""H 5.63""L x 3.94""W x 8.27""H Cup and Lid Holder - 4 Compartment, Slanted Cup and Lid Holder - 3 Compartment Cup and Lid Holder - 4 Compartment, Square Serving Tray with Handles - Rectangular Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.6 out of 5 stars 34 4.7 out of 5 stars 80 4.5 out of 5 stars 76 4.7 out of 5 stars 208 Price $59.99$59.99 $39.99$39.99 $47.99$47.99 $23.99$23.99 Material Acrylic Acrylic Acrylic Acrylic Available Color Clear, Black, White Clear, Black, White Clear, Black, White Clear, Black Product Size 13.58""L x 4.13""W x 16.38""H 12.2""L x 4.13""W x 9.45""H 7.87''L x 7.87''W x 9.45''H 16""L x 12""W x 2.36""H",12.0,9.99,80,26981,4.6,100.0,Office Products,55,
336,"AT-A-GLANCE 2025 Desk Calendar Refill, Daily, 3-1/2"" x 6"", Standard, Loose-Leaf (E7175025)",Ama¦¦¦.co¦¦¦,"AT-A-GLANCE Daily Loose-Leaf Desk Calendar Refill pages help you stay organized and prioritize your schedule. Covers 12 months from January 2025 — December 2025 with Julian dates for a full year of planning. Break your day into manageable half hour periods. One weekday per two page spreads with ruled appointment times on one side and open planning space on the other. Half-hourly weekday appointment times run from 7:00 a.m. - 5:00 p.m. Weekends share a two page spread and feature condensed half-hourly appointment times for relaxed planning. 3-1/2"" x 6"" page size for detailed scheduling. Current, past and future month calendar references are shown for quick date checking and future planning. Pages fit standard 17 Style bases with 2 rings.",10.8,4.9,1232,374,4.8,6000.0,Office Products,1,
339,co2CREA Hard Travel Case Replacement for HP OfficeJet 250 All-in-One Portable Printer Wireless Mobile Printing CZ992A,co2¦¦¦a s¦¦¦,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. co2CREA Hard Travel Case Replacement for HP Printer and Calculator Case for HP OfficeJet 250 Add to Cart Case for HP OfficeJet 200 Add to Cart Case for HP Sprocket Add to Cart Case for HP Tango Add to Cart Case for HP 10bII+ Add to Cart Customer Reviews 4.8 out of 5 stars 1,944 4.8 out of 5 stars 1,944 4.7 out of 5 stars 700 4.8 out of 5 stars 1,944 4.7 out of 5 stars 505 Price $42.99$42.99 $46.99$46.99 $17.99$17.99 $39.99$39.99 $13.99$13.99 Color Black Black Black Black Black Compatible with HP OfficeJet 250 HP OfficeJet 200 HP Sprocket HP Tango/Tango X HP 10bII+ Financial Calculator Material Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hand strap ? ? ? ? ? Shoulder strap ? ? ? ? ? co2CREA Hard Travel Case Replacement for HP Sprocket Printer Case for HP Sprocket 3x4 Add to Cart Case for HP Sprocket 2x3 Add to Cart Case for Sprocket 2.3x3.4 Add to Cart Case for Sprocket 2-in-1 Add to Cart Customer Reviews 4.7 out of 5 stars 700 4.7 out of 5 stars 700 4.7 out of 5 stars 700 4.8 out of 5 stars 14 Price $18.99$18.99 $13.99$13.99 $13.99$13.99 $13.99$13.99 Color White White/Lilac/Pink/Black White White Compatible with HP Sprocket Portable 3x4 HP Sprocket Portable 2x3 HP Sprocket Select 2.3x3.4 HP Sprocket 2-in-1 Material Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hand strap ? ? ? ? Shoulder strap ? ? ? ? co2CREA Hard Travel Case Replacement for HP Sprocket Printer HP Sprocket Panorama Case Add to Cart HP Sprocket Panorama Case Add to Cart HP Studio Plus 4x6 Case Add to Cart Sprocket Studio 4x6 Case Buying Options Customer Reviews 4.8 out of 5 stars 6 4.8 out of 5 stars 6 4.6 out of 5 stars 311 4.6 out of 5 stars 311 Price $16.99$16.99 $16.99$16.99 $36.99$36.99 — Color Grey Pink Grey Black Compatible with HP Sprocket Panorama HP Sprocket Panorama HP Sprocket Studio Plus 4x6 HP Sprocket Studio 4x6 Material Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hard EVA + Nylon Hand strap ? ? ? ? Shoulder strap ? ? ? ?   co2CREA Hard Travel Case Replacement for HP OfficeJet 250 Portable Printer CZ992A. Hard EVA Shell Case is shockproof dustproof and water resistance, protect your HP OfficeJet 250 Printer from drops, scratches, bumps, splash, and dust. and has a Special and Strong zipper, which can bring you a better using experience.This case perfect fit for your HP OfficeJet 250 Printer and has more space to accommodate the chargers and more accessories.co2CRAE Hard Protective Case is a build-in super quality lining reflects superior taste and ensures a long-lasting performance, the soft anti static lining can protect your HP OfficeJet 250 Printer from bumps dents and scratches.This HP OfficeJet 250 Printer Case has a comfortable Hand Strap and Shoulder Strap, so that the HP OfficeJet 250 Printer can travel with you easily.For sale is CASE ONLY! (device and accessories are not included)",43.0,43.0,1944,45282,4.8,50.0,Office Products,19,China
340,"Aobopar Adjustable Book Ends, Metal Bookends for Heavy Books, Desk Book Holder for Shelves, Book Organizer for Desk, Suitable for Office, Home and School Use (Black)",MK&MH,"Aobopar A startup company which is committed to the exploitation of office supplies. Our staffs bend ourselves to develop more products to meet different needs of consumers. People often say that dog is man’s best friend, so we hope that Aobopar can always by your side. Make learning more fun! Aobopar Adjustable Bookends, Metal Book Organizer, Desk Book Holder, Suitable for Office, Home and School Use This bookend is designed with three vertical compartments. Use it to hold up magazines, books, dvds, comic books, cookbooks, reference books, family albums, and more! Definitely an amazing gift for your friends or family members! Special Design: The adjustable design is different from traditional bookends, help us save more space Stable and Safe: One-piece chain feature with silicone pad on the junction makes the bookend more stable, also smooth edges against scratches and chips More Uses: This bookend is not only used to hold up books, but also for magazines, dvds, catalogues, text books, binders, cookbooks, reference books, albums, and more   Expandable Design The accordion book end can be stretched up to 18 inches, you can adjust the size according to the thickness of the books   Smooth Edge Made of high-hardness steel and polished to make the edges of this office book end very smooth to prevent scratches and damage   Different Colors; Different Needs This is not just a book holder, but also a nice gift for book lover...",22.0,19.0,912,17931,4.5,200.0,Office Products,18,China
343,"TushGuard Seat Cushion - Memory Foam Cushion for Office Chair, Car Seat, Airplane, Bleacher - Sciatica & Hip & Coccyx Pain Relief Desk Chair Cushion for Long Sitting Office Workers, Car Drivers",Tus¦¦¦ard¦¦¦,"BREATHABLE FABRIC The cover of this seat cushion allows for greater ventilation to reduce sweating. MEMORY FOAM Memory foam can sense the memory curve of the human body, reduce the pressure on the tailbone, and promote healthy posture. ANTI-SLIP BOTTOM The bottom is made of non-slip rubber so that the cushion will not slide easily when in use.       MACHINE WASHABLE The cover of the seat cushion can be machine washed to keep it clean. PORTABLE Built-in handle, reinforced sewing, you can move the cushion at will. ZIPPER High-quality zipper is very smooth, allowing you to easily open the cover.",30.0,21.0,17689,48,4.3,20000.0,Office Products,1,
344,"Techni Mobili Sit-to-Stand Rolling Adjustable Storage Medical Laptop Computer Cart, Chocolate, B005",Ama¦¦¦.co¦¦¦,"The Techni Mobili Laptop Cart with Swivel Top and Storage is made of MDF wood panels with a moisture resistant PVC laminate veneer and a scratch-resistant powder-coated steel frame. The table panel tilts so you can adjust it to the most ergonomic, comfortable working angle. It also features a safety edge-stopper to prevent objects from sliding off when tilted. You can easily adjust the table height between 30.75 and 45.5 inches with dual adjustment knobs. There is an open storage compartment and a closed storage compartment with bottom hinges. Two of the fours non-marking nylon casters include locking mechanisms. The table and closed storage top and bottom shelves each have a 20 lb weight capacity and the base of the cart has a 30 lb weight capacity. It is ready and easy to assemble . Includes a 5 Year Warranty.",100.0,83.6,3304,14034,4.4,200.0,Office Products,5,China
345,Gold File Organizer for Desk Gold Office Desk Accessories 2 Tier Gold Paper Tray - Document Tray - Gold Letter Tray Desk Organizers and Accessories Gold Paper Tray Organizer for Desk Inbox Blu Monaco,Blu¦¦¦aco¦¦¦,"Shop matching pieces White Desk Organizer Add to Cart Black Stacking Organizer Add to Cart Wood Desk Organizer Add to Cart Black Desk Organizer Add to Cart White Desk Set Add to Cart Stackable Paper Tray Add to Cart Small Desk Organizer Add to Cart Customer Reviews 4.6 out of 5 stars 980 4.8 out of 5 stars 1,949 4.6 out of 5 stars 1,023 4.7 out of 5 stars 89 4.7 out of 5 stars 142 4.6 out of 5 stars 756 4.7 out of 5 stars 3,212 Price $35.99$35.99 $34.99$34.99 $35.99$35.99 $35.99$35.99 $35.99$35.99 $29.99$29.99 $19.99$19.99 Premium ? ? ? ? ? ? ? Durable ? ? ? ? ? ? ? Sturdy ? ? ? ? ? ? ? Modern ? ? ? ? ? ? ? Timeless ? ? ? ? ? ? ?",35.0,26.0,1133,25764,4.7,200.0,Office Products,93,
348,"Brother Monochrome Laser Printer, Multifunction All-in-One Printer, MFC-L5915DW, Wireless Networking, Mobile Printing & Scanning, Duplex Print, Copy & Scan, Amazon Dash Replenishment Ready",Ama¦¦¦.co¦¦¦,"The Brother MFC-L5915DW business monochrome laser all-in-one printer is a great choice for busy offices and workgroups with higher print volumes that need fast, high-quality output, lowcost printing, versatile paper handling, and advanced security features. This high-performance all-in-one printer helps to increase productivity with fast print and copy speeds up to 50ppm1 . Delivers low-cost printing by using the Brother Genuine TN920UXXL ultra high-yield replacement toner cartridge. Triple Layer Security features help to limit document and device access and protect against network intrusions. Offers expandable paper capacity that is scalable as your business needs grow. Quickly scan multi-page documents to a wide variety of destinations using the 70-page capacity2 auto document feeder. The 5” touchscreen display allows for the creation of customized shortcuts to your most frequently used workflows. The MFC-L5915DW also provides flexible connectivity with built-in Gigabit Ethernet and dual band wireless networking, plus convenient mobile device printing to meet mobile workforce demands3 .",530.0,530.0,1029,17560,4.2,300.0,Office Products,36,Vietnam
350,"Snailax Foot Rest Under Desk at Work, Heated Under Desk Foot Stool with Double Layer Adjustable Height, Feet Warmer with Vibration Massage, Ergonomic Gaming Home Footstool for Lumbar Back Knee Pain",Sna¦¦¦x,"SNAILAX Foot Rest Under Desk with Heat and Vibration   Improving Incorrect Posture   Footstool with 2 Height Adjustment   Easy to Operate   How about the vibratory massage function of this foot rest? This product mainly offers foot support and improves posture. The vibration massage can help alleviate foot pain, but it's not a professional foot massager. Please think carefully if you're looking for a specialized massager. What about the heating function of this footrest? The heating feature comes with two adjustable levels, and it includes a timer for 1, 2, or 4 hours. Is the height of this heated footrest adjustable? Yes, this footrest designed for under-desk use offers two height adjustment options. Previous page Next page 1 Vibration Massage 2 Comfortable Material 3 Various Scenarios Voice of the Customer   ""My wife really likes the comfort of this soft surface instead of the wooden box. She is also finding the massage feature very relaxing.""   "" I am very blessed that I found this. Very useful and worth the money. Comfortable, works well, and helps me providing my feet do not hurt as much.""   ""It has a removable cushion so you can adjust the height. It has a nice soft covering that can be removed and be washed. Highly recommend.""   ""I've had foot rest before, but this one is truly the best. I like it has a massage and heat, it's soft and just the right height for under my desk.""",55.0,50.0,306,8972,4.1,800.0,Office Products,22,China
